season,team,seed,adj_offense,adj_defense,tempo,sos,net_rating,q1_wins,q2_wins,q3_losses,q4_losses,recent_form,injuries_impact,fg3_pct,tov_pct,orb_pct,drb_pct,ft_rate,ast_rate,stl_rate,blk_rate,three_rate,opp_three_rate,opp_fg3_pct,opp_ft_rate
2021,FAU,4,110.419403,93.642863,71.01413,1.31331,12.99175,0,4,1,0,0.604999,0,0.379898,0.194695,0.308934,0.691066,0.288857,0.513804,0.107143,0.038572,0.416608,0.391865,0.331826,0.280386
2021,FDU,10,105.119175,107.327763,72.390625,4.162975,0.990148,0,3,8,0,0.427627,0,0.375242,0.195698,0.302583,0.697417,0.310754,0.444961,0.104756,0.053529,0.361034,0.365484,0.326938,0.313599
2021,FGCU,10,97.649819,95.530916,72.873611,-2.418389,-0.884634,0,1,5,0,0.481407,0,0.292585,0.202024,0.297143,0.702857,0.240675,0.509317,0.102156,0.058701,0.443162,0.37422,0.331794,0.282787
2021,FIU,10,101.017079,102.352419,73.738462,3.382825,0.15991,0,2,3,0,0.14315,0,0.334559,0.198206,0.298349,0.701651,0.244389,0.565217,0.114229,0.054767,0.508728,0.371515,0.32821,0.287422
2021,FL Memorial,15,80.002109,125.304271,79.15,6.57583,-29.723981,0,0,1,0,0.011374,0,0.285714,0.296905,0.231884,0.768116,0.245614,0.46,0.056854,0.050537,0.307018,0.462668,0.357228,0.266623
2021,FL National,14,87.492671,120.13684,81.154167,2.947764,-23.085248,0,0,5,0,0.017794,0,0.296875,0.197156,0.320856,0.679144,0.149644,0.404908,0.104739,0.014376,0.456057,0.384277,0.336382,0.306267
2021,Fla Coll,13,105.037912,127.119461,76.8875,10.259979,-9.039849,0,0,0,0,0.028313,0,0.352941,0.169078,0.267857,0.732143,0.224806,0.491228,0.045521,0,0.395349,0.373535,0.353456,0.315924
2021,Flagler,10,101.913004,106.246049,76.704167,3.742965,1.076682,0,0,2,0,0.353108,0,0.335443,0.212939,0.268519,0.731481,0.241379,0.568182,0.097778,0.021729,0.419098,0.45658,0.344737,0.285208
2021,Florida,2,111.396936,102.260983,70.368478,17.994285,22.002467,12,2,0,0,0.4995,0,0.356818,0.208221,0.285538,0.714462,0.33845,0.449587,0.103801,0.077233,0.337682,0.381488,0.341577,0.329477
2021,Florida A&M,10,92.97004,96.364046,70.88,0.794762,-0.564906,0,1,5,1,0.606256,0,0.313531,0.238431,0.292199,0.707801,0.298401,0.53,0.091704,0.035271,0.269094,0.362138,0.328645,0.312659
2021,Florida St,1,116.659804,104.269873,71.310227,17.153542,24.345967,12,5,0,0,0.594159,0,0.390086,0.201425,0.312652,0.687348,0.326702,0.519355,0.103899,0.072028,0.355011,0.372248,0.341328,0.302497
2021,Fordham,11,84.561832,99.227648,64.398214,11.848577,-3.164987,1,1,2,0,0.127834,0,0.268707,0.207415,0.228365,0.771635,0.27514,0.595331,0.096498,0.031057,0.410615,0.378772,0.333206,0.313917
2021,Freed-Hard,14,89.096526,120.374611,72.325,1.734483,-18.565083,0,0,2,0,0.007397,0,0.254237,0.179744,0.259259,0.740741,0.111111,0.392157,0.103699,0.041479,0.468254,0.38582,0.344464,0.313957
2021,Fresno Pacific,14,89.43588,116.665458,75.885,4.022693,-15.579481,0,0,0,1,0.023782,0,0.291045,0.173947,0.263514,0.736486,0.265176,0.529412,0.084338,0.021085,0.428115,0.364271,0.342742,0.344778
2021,Fresno St,7,101.804922,97.961633,66.932292,7.891561,6.498144,1,2,0,0,0.479416,0,0.328657,0.214147,0.30129,0.69871,0.376261,0.451087,0.098358,0.043576,0.387122,0.397536,0.332988,0.317025
2021,Ft Hays St,1,113.520091,89.823478,73.275,8.507467,24.707099,0,1,0,0,0.964026,0,0.416667,0.272944,0.264706,0.735294,0.155172,0.40625,0.109178,0.027294,0.413793,0.409004,0.296124,0.289157
2021,Fullerton,9,107.002715,105.577888,73.178125,5.085754,2.920277,1,2,5,0,0.409712,0,0.384164,0.175086,0.26616,0.73384,0.342797,0.506977,0.091387,0.027331,0.35857,0.358596,0.342451,0.294215
2021,Furman,3,114.192229,94.632044,71.122,6.491049,17.171752,1,5,0,0,0.621277,0,0.341808,0.176036,0.253697,0.746303,0.26551,0.569863,0.115295,0.047243,0.472315,0.421357,0.339242,0.288745
2021,G Washington,9,100.473655,101.109792,69.654412,7.656931,2.916695,1,1,2,0,0.395377,0,0.32381,0.19677,0.233677,0.766323,0.360991,0.472019,0.090362,0.038847,0.33944,0.375425,0.318131,0.330461
2021,GA Southern,9,101.846135,97.06376,70.035577,-0.856437,2.913244,0,4,3,0,0.32476,0,0.319079,0.20539,0.320539,0.679461,0.301432,0.472303,0.115326,0.055466,0.395833,0.405571,0.324031,0.307312
2021,Gardner-Webb,7,106.751883,101.183005,66.866346,3.107424,5.869797,0,1,9,0,0.532333,0,0.360809,0.174861,0.267039,0.732961,0.299659,0.520737,0.088006,0.0719,0.438908,0.375021,0.339659,0.331156
2021,George Fox,14,82.995062,115.271836,72.125,3.40753,-18.395202,0,0,1,0,0.005344,0,0.37931,0.207972,0.15,0.85,0.288462,0.578947,0.124783,0,0.557692,0.395718,0.332665,0.393339
2021,George Mason,5,103.665807,95.226745,71.006818,9.220882,10.194326,2,6,1,0,0.660321,0,0.328542,0.18052,0.304556,0.695444,0.292502,0.49654,0.101783,0.060814,0.361544,0.388768,0.335522,0.314667
2021,Georgetown,3,107.654458,99.041775,70.577,18.700089,17.854459,10,2,0,0,0.655189,0,0.366197,0.217068,0.290547,0.709453,0.302802,0.516908,0.08388,0.054975,0.388243,0.381625,0.337189,0.31359
2021,Georgia,4,107.177113,96.74129,76.218269,15.845477,14.237827,8,2,0,0,0.40258,0,0.324165,0.219007,0.328852,0.671148,0.344978,0.529973,0.111017,0.032296,0.31753,0.370739,0.328021,0.32207
2021,Georgia St,5,111.736581,99.446855,72.448864,2.499109,9.990477,1,9,0,0,0.761654,0,0.358149,0.160615,0.302663,0.697337,0.306638,0.568567,0.098502,0.060858,0.358586,0.391143,0.336499,0.315659
2021,Georgia Tech,2,113.979353,98.952115,69.675,15.972583,20.242347,11,4,0,0,0.76053,0,0.349353,0.159598,0.264935,0.735065,0.289905,0.578417,0.132042,0.048798,0.369031,0.378936,0.347295,0.293933
2021,Gonzaga,1,127.611332,108.568931,75.317308,15.166443,35.946447,22,3,0,0,0.872344,0,0.365385,0.160858,0.252535,0.747465,0.366005,0.536036,0.110303,0.037789,0.322581,0.37007,0.340078,0.304032
2021,Grambling,11,92.723193,95.66275,72.236458,-1.562524,-2.629667,0,1,6,1,0.596469,0,0.331565,0.213419,0.256348,0.743652,0.421173,0.599644,0.111901,0.042107,0.287129,0.347317,0.315683,0.35781
2021,Grand Canyon,3,111.835788,94.105185,68.170652,2.824713,15.264551,1,9,0,0,0.616039,0,0.331915,0.191973,0.269273,0.730727,0.321918,0.574303,0.071432,0.043369,0.357686,0.392243,0.332258,0.319178
2021,Green Bay,10,104.437026,108.229344,69.649,4.673822,-0.117752,0,0,8,0,0.429119,0,0.332681,0.154489,0.281518,0.718482,0.272727,0.536585,0.079255,0.051688,0.339084,0.387269,0.341676,0.302988
2021,Greensboro,15,74.829733,119.231556,73.585,4.905733,-27.093648,0,0,1,0,0.173903,0,0.27907,0.217436,0.335526,0.664474,0.203883,0.530612,0.103282,0.029897,0.417476,0.401984,0.34594,0.323318
2021,Greenville,16,92.190644,144.605991,110.925,5.827545,-54.70579,0,0,0,0,0.000127,0,0.25,0.174292,0.5,0.45,0.228477,0.443396,0.111186,0.015025,0.582781,0.358891,0.359557,0.266492
2021,Hampton,12,98.203871,104.394198,70.129,0.11975,-4.151341,0,1,12,0,0.380754,0,0.332136,0.18138,0.233412,0.766588,0.286013,0.471729,0.086697,0.084986,0.387613,0.379145,0.331683,0.336978
2021,Hardin-Sim,13,92.010522,115.92294,78.15,8.797085,-11.503367,0,0,0,0,0.007034,0,0.434783,0.262316,0.25,0.75,0.239316,0.55102,0.076775,0.03199,0.393162,0.384732,0.354868,0.309184
2021,Hartford,7,101.230837,98.697034,66.306522,5.39952,6.901598,1,5,3,0,0.575017,0,0.326454,0.190813,0.245085,0.754915,0.286171,0.46593,0.10557,0.030819,0.426059,0.383959,0.330116,0.315329
2021,Hawai'i,7,104.894143,97.419974,69.552381,5.689219,7.505274,2,1,2,0,0.478443,0,0.359649,0.199233,0.288564,0.711436,0.311258,0.460674,0.081473,0.021909,0.377483,0.341457,0.339344,0.308412
2021,Hawai'i Hilo,13,84.284749,107.487599,80.825,7.505274,-12.297903,0,0,0,0,0.007413,0,0.2,0.173214,0.285714,0.714286,0.435484,0.217391,0.111352,0.037117,0.322581,0.377483,0.359649,0.311258
2021,Hawaii Pac,14,71.80706,112.21231,72.275,7.505274,-22.297903,0,0,0,0,0.001425,0,0.263158,0.290557,0.178571,0.821429,0.173077,0.5,0.06918,0.027672,0.365385,0.377483,0.359649,0.311258
2021,High Point,10,98.985476,102.30445,67.833333,2.015365,-0.658766,0,2,8,1,0.40606,0,0.290404,0.186118,0.327465,0.672535,0.383198,0.51773,0.096437,0.055897,0.29182,0.402862,0.341122,0.305402
2021,Hofstra,7,108.332537,103.0575,69.148913,7.176474,7.490816,1,7,0,0,0.592115,0,0.330171,0.175425,0.295343,0.704657,0.330104,0.492437,0.095572,0.042756,0.392697,0.371688,0.33521,0.326667
2021,Holy Cross,8,103.84322,104.816097,70.3,9.659759,3.824685,0,5,2,0,0.337875,0,0.353503,0.183144,0.288719,0.711281,0.260504,0.456265,0.097795,0.05601,0.329832,0.366645,0.341446,0.29009
2021,Hou Christian,12,95.937388,106.132453,74.885,3.06265,-5.793965,0,0,6,0,0.297138,0,0.343537,0.223276,0.269412,0.730588,0.279273,0.56063,0.094011,0.049142,0.395693,0.369621,0.344272,0.30388
2021,Houston,1,120.673714,98.704005,66.838889,12.940884,30.084515,16,9,0,0,0.847868,0,0.360515,0.162358,0.348649,0.651351,0.296875,0.515562,0.122461,0.06982,0.420072,0.366887,0.328321,0.332713
2021,Howard,12,101.600881,113.279665,73.25,7.109295,-6.370032,0,0,0,0,0.19711,0,0.308943,0.196587,0.231638,0.768362,0.388693,0.601626,0.07099,0.068259,0.434629,0.346443,0.345424,0.289944
2021,Howard Payne,16,67.784648,129.25513,81.075,7.775529,-43.27529,0,0,0,0,0.000594,0,0.254545,0.320691,0.254098,0.745902,0.310502,0.588235,0.046253,0.012334,0.502283,0.358481,0.361097,0.323895
2021,Idaho,12,92.386772,109.26309,68.1875,8.173998,-7.092247,0,1,4,0,0.121794,0,0.340782,0.23998,0.231355,0.768645,0.295675,0.543967,0.072661,0.028664,0.315975,0.367048,0.349036,0.338101
2021,Idaho St,9,100.541276,92.931049,67.15,-2.956563,3.40753,1,3,0,0,0.515769,0,0.332665,0.222139,0.280925,0.719075,0.393339,0.488372,0.067014,0.051502,0.395718,0.368375,0.328391,0.307038
2021,Illinois,1,119.642553,94.857334,72.164655,19.502395,31.302647,21,1,0,0,0.766574,0,0.375954,0.182055,0.267065,0.732935,0.391916,0.555817,0.079321,0.039182,0.306971,0.38422,0.34286,0.316244
2021,Illinois St,8,103.120455,101.885971,71.588,7.430898,4.71899,0,5,0,0,0.253673,0,0.344523,0.19277,0.23723,0.76277,0.251862,0.5081,0.083813,0.046935,0.383209,0.394538,0.339056,0.285024
2021,Incarnate Word,12,98.705725,105.40234,68.435227,-1.691103,-5.900869,0,0,7,0,0.227088,0,0.374165,0.205237,0.248538,0.751462,0.337012,0.513359,0.078375,0.027232,0.381154,0.350351,0.338002,0.309339
2021,Indiana,2,106.972669,92.194595,69.827778,20.429585,20.526085,10,0,0,0,0.304063,0,0.32377,0.170791,0.261522,0.738478,0.41457,0.574924,0.082213,0.053571,0.323179,0.373772,0.34303,0.314774
2021,Indiana St,5,103.82919,95.210819,66.459,10.850262,11.402294,1,12,0,0,0.669678,0,0.334081,0.181766,0.26005,0.73995,0.359492,0.460345,0.098707,0.043937,0.333333,0.391784,0.355906,0.27345
2021,Iona,6,104.380457,98.57103,70.054412,3.620945,9.023401,0,4,3,0,0.681137,0,0.354749,0.223356,0.296703,0.703297,0.360673,0.560284,0.097403,0.056259,0.376446,0.3771,0.325542,0.348342
2021,Iowa,1,123.998814,102.524865,71.302586,18.655868,29.004283,17,1,0,0,0.667299,0,0.386085,0.133477,0.280928,0.719072,0.320283,0.643105,0.078345,0.063353,0.398586,0.36285,0.33888,0.322553
2021,Iowa State,6,99.463916,101.942686,70.648958,18.954429,7.695809,0,0,0,0,0.056428,0,0.320513,0.210548,0.271768,0.728232,0.196037,0.470389,0.092004,0.044233,0.386412,0.358037,0.348963,0.335978
2021,IU Indy,11,99.188605,103.361458,72.547222,3.1188,-1.314074,0,0,6,0,0.488317,0,0.34375,0.191446,0.276316,0.723684,0.304958,0.528761,0.094957,0.030631,0.389149,0.362668,0.325269,0.306248
2021,Jackson St,10,90.355838,88.529225,71.802778,-2.917155,0.571456,0,0,0,0,0.854996,0,0.340136,0.214322,0.285068,0.714932,0.420319,0.478589,0.113737,0.04565,0.292829,0.337274,0.315671,0.346936
2021,Jacksonville,10,97.534396,99.557156,69.553125,1.04704,-0.869237,0,1,6,0,0.236601,0,0.323194,0.205478,0.25875,0.74125,0.340152,0.466205,0.098246,0.037741,0.398485,0.388423,0.340246,0.29197
2021,James Madison,5,109.252775,96.438169,72.22,3.174246,9.545245,1,6,1,0,0.683334,0,0.341564,0.168236,0.294511,0.705489,0.386345,0.508287,0.103157,0.028385,0.404663,0.396311,0.327232,0.309086
2021,Jax State,6,108.238805,98.783637,68.985185,1.695936,7.518526,1,6,1,0,0.771208,0,0.355519,0.193278,0.287214,0.712786,0.316327,0.529737,0.072479,0.050467,0.392857,0.395352,0.338797,0.28764
2021,Jessup,14,84.897163,116.58555,72.165,5.804309,-17.437885,0,0,1,0,0.014498,0,0.266667,0.241114,0.299363,0.700637,0.231834,0.518182,0.0776,0.024943,0.467128,0.376022,0.33365,0.357622
2021,Judson,16,55.186018,126.477531,73.4875,7.989015,-45.310961,0,0,0,0,0.000223,0,0.152174,0.285763,0.318182,0.681818,0.181034,0.580645,0.108862,0.020412,0.396552,0.38575,0.308023,0.256214
2021,Kansas,1,111.474181,97.034216,69.490179,17.911943,23.411539,10,9,0,0,0.770129,0,0.34375,0.177826,0.299812,0.700188,0.304893,0.519674,0.098678,0.05859,0.362768,0.369904,0.344177,0.314647
2021,Kansas Chrstn,16,56.703926,135.018748,70.675,4.347869,-49.952588,0,0,0,0,0.000025,0,0.219512,0.318359,0.270833,0.729167,0.268041,0.642857,0.099045,0.028299,0.42268,0.315015,0.366093,0.293344
2021,Kansas City,8,104.378462,95.179815,66.501042,-3.060039,4.347869,0,2,2,0,0.581855,0,0.366093,0.187967,0.241096,0.758904,0.293344,0.55296,0.119046,0.031328,0.315015,0.387631,0.33082,0.330863
2021,Kansas St,6,99.19936,99.33844,66.503448,17.949194,8.507467,1,5,0,0,0.408762,0,0.296124,0.223478,0.310598,0.689402,0.289157,0.580894,0.08348,0.022814,0.409004,0.36339,0.352623,0.305327
2021,Keene State,15,72.063158,122.124425,75.7,2.082696,-33.7149,0,0,1,0,0.000525,0,0.4,0.250991,0.233333,0.766667,0.206897,0.35,0.03963,0.03963,0.258621,0.360889,0.317734,0.318222
2021,Kennesaw St,12,94.217435,99.284758,69.83125,1.370158,-3.371053,0,0,10,0,0.234516,0,0.311787,0.203467,0.263804,0.736196,0.295806,0.455342,0.082341,0.035801,0.387049,0.398489,0.348377,0.285967
2021,Kent State,4,109.69898,97.358266,71.372826,6.403439,12.012536,2,5,0,0,0.575569,0,0.326279,0.190061,0.323333,0.676667,0.277235,0.519685,0.095031,0.046297,0.39595,0.389342,0.339218,0.28348
2021,Kentucky,2,106.558173,92.391891,70.671,19.671542,19.951674,7,2,0,0,0.437228,0,0.336134,0.197535,0.315457,0.684543,0.344851,0.508943,0.088862,0.083768,0.322493,0.369958,0.337535,0.327352
2021,La Salle,7,101.246272,101.363618,69.888,10.952194,6.153057,3,4,1,0,0.22673,0,0.340314,0.206616,0.282268,0.717732,0.242257,0.50237,0.106456,0.047505,0.394357,0.392803,0.329467,0.307781
2021,La Sierra,15,75.756637,130.375131,76.65,15.161541,-31.64143,0,0,0,0,0.000084,0,0.291667,0.365297,0.25,0.75,0.291667,0.842105,0.078278,0.039139,0.5,0.241486,0.338462,0.293498
2021,Lady of Lake,14,83.43623,112.441961,81.275,6.372707,-18.267904,0,1,4,0,0.10514,0,0.245455,0.198093,0.279365,0.720635,0.257967,0.471074,0.108274,0.033221,0.333839,0.379093,0.340368,0.309985
2021,Lafayette,8,108.04017,104.058137,72.765,3.725352,4.088015,0,4,2,0,0.470975,0,0.360335,0.149339,0.253333,0.746667,0.302802,0.6,0.086122,0.046726,0.385776,0.318552,0.314857,0.326573
2021,Lamar,11,94.96345,101.372691,70.378571,4.110387,-1.968766,0,2,5,0,0.586392,0,0.31236,0.200954,0.27818,0.72182,0.308458,0.495522,0.101492,0.05988,0.276741,0.373503,0.343704,0.321877
2021,Lander,15,84.210356,124.418105,77.65,8.791615,-24.00769,0,0,0,0,0.000865,0,0.25,0.218931,0.214286,0.785714,0.233333,0.416667,0.07727,0.090148,0.4,0.398817,0.359143,0.281866
2021,Lee,7,79.683604,84.660805,69.975,11.263622,5.464278,0,0,0,0,0.063849,0,0.388889,0.271526,0.292683,0.707317,0.396226,0.666667,0.085745,0.042872,0.339623,0.406073,0.349565,0.298729
2021,Lehigh,11,96.750831,104.690018,71.948333,5.072199,-2.551844,0,4,4,0,0.304217,0,0.316017,0.181612,0.262956,0.737044,0.278579,0.492268,0.083393,0.029651,0.256382,0.360374,0.3366,0.32257
2021,LeTourneau,15,75.718874,114.321598,85.245,5.853897,-27.346866,0,0,1,0,0.002904,0,0.252874,0.20881,0.283133,0.716867,0.141667,0.483333,0.107924,0.042231,0.483333,0.341232,0.320419,0.341169
2021,Lewis,13,84.553168,116.196966,69.9875,17.050589,-10.249423,0,0,0,0,0.002343,0,0.37931,0.150027,0.275862,0.724138,0.168,0.545455,0.08573,0.007144,0.232,0.371791,0.34327,0.27739
2021,Liberty,4,116.67353,96.936004,64.135714,-0.282684,13.579803,1,2,2,0,0.875253,0,0.390541,0.150908,0.212607,0.787393,0.237573,0.586071,0.071277,0.035639,0.477728,0.384372,0.330393,0.290448
2021,Limestone,15,77.992014,122.240043,75.4125,6.87922,-26.919735,0,0,0,0,0.000826,0,0.298246,0.311619,0.25,0.75,0.254717,0.55,0.059672,0.039781,0.537736,0.400268,0.357986,0.339045
2021,Lincoln (PA),12,100.306396,113.043769,79.2125,5.248826,-4.550051,0,0,0,0,0.044806,0,0.3,0.220925,0.315789,0.684211,0.338583,0.381818,0.113618,0.056809,0.393701,0.387963,0.341855,0.300754
2021,Lipscomb,9,103.916519,99.875527,68.515741,0.058329,2.44387,1,2,7,0,0.601602,0,0.351494,0.176223,0.22658,0.77342,0.336906,0.52984,0.090274,0.02865,0.381112,0.40274,0.326372,0.270743
2021,Little Rock,8,101.722662,99.000233,68.368269,3.567718,3.598355,0,6,4,0,0.257681,0,0.311441,0.220525,0.290646,0.709354,0.369022,0.554859,0.092823,0.048381,0.336902,0.353044,0.346129,0.283061
2021,LMU,4,106.502294,94.74176,68.325,13.664492,14.871637,7,3,0,0,0.571296,0,0.3375,0.23351,0.284974,0.715026,0.413252,0.533333,0.068523,0.038586,0.348736,0.368687,0.325344,0.313084
2021,Lncstr Bible,14,91.173426,120.915651,70.725,-0.071077,-17.870219,0,0,0,1,0.080413,0,0.346154,0.261577,0.369863,0.630137,0.181818,0.541667,0.063627,0.042418,0.429752,0.44681,0.349742,0.269674
2021,Long Beach St,9,99.335147,101.155539,76.423611,7.992029,2.67813,0,2,1,0,0.356866,0,0.358757,0.209359,0.233333,0.766667,0.377268,0.450644,0.081418,0.037801,0.338109,0.347108,0.347138,0.315997
2021,Long Island,9,99.816419,96.837856,74.722222,2.237033,3.294925,0,1,4,0,0.417081,0,0.286938,0.192565,0.340426,0.659574,0.311688,0.611691,0.113011,0.051301,0.404329,0.361238,0.336188,0.312356
2021,Longwood,10,100.676055,105.312162,66.23125,2.004769,0.64002,0,2,9,1,0.571631,0,0.345423,0.1979,0.288482,0.711518,0.314997,0.445619,0.093288,0.026962,0.379175,0.39011,0.336393,0.323506
2021,Louisiana,7,103.64411,98.263617,72.881731,4.520066,5.766,1,8,3,0,0.488156,0,0.347744,0.204757,0.311587,0.688413,0.288114,0.465638,0.07652,0.064382,0.331052,0.339832,0.354214,0.304577
2021,Louisiana Tech,3,106.700544,102.008655,71.066071,9.215451,16.271467,9,8,0,0,0.759772,0,0.341503,0.182928,0.259158,0.740842,0.345122,0.480164,0.090962,0.038696,0.373171,0.357877,0.338126,0.298564
2021,Louisville,3,108.47381,94.500224,66.24,16.83511,17.805547,9,3,0,0,0.408198,0,0.308357,0.172856,0.294503,0.705497,0.321117,0.447368,0.072464,0.027929,0.302792,0.386681,0.345781,0.292929
2021,Loyola (LA),13,77.427698,102.663755,71.075,4.147474,-12.652614,0,0,0,0,0.012056,0,0.2,0.253254,0.325581,0.674419,0.288136,0.368421,0.056279,0.042209,0.338983,0.301576,0.31829,0.280802
2021,Loyola Chicago,1,114.08276,93.28604,64.4125,8.798461,23.559748,7,15,0,0,0.777248,0,0.368132,0.18519,0.223195,0.776805,0.31456,0.601361,0.107566,0.037149,0.375,0.372703,0.341648,0.276718
2021,Loyola MD,6,103.23997,97.300136,71.336765,6.129508,7.873246,0,5,1,0,0.519658,0,0.305648,0.202024,0.298905,0.701095,0.353831,0.479393,0.095652,0.044528,0.303427,0.363723,0.350886,0.299359
2021,LSU,1,118.652268,104.355908,73.041667,17.815597,24.03625,12,5,0,0,0.597368,0,0.350318,0.16074,0.299807,0.700193,0.339835,0.423469,0.110541,0.03803,0.371158,0.367558,0.33272,0.329018
2021,LSU Alexandria,12,101.331402,120.867485,79.358333,11.094626,-7.37236,0,0,0,0,0.014944,0,0.347826,0.193216,0.246914,0.753086,0.308108,0.358025,0.096608,0.025202,0.372973,0.317514,0.353466,0.327448
2021,LSU Shreveport,11,98.451389,108.946233,75.7,5.766,-2.034224,0,0,0,0,0.048245,0,0.290323,0.11889,0.352941,0.647059,0.164384,0.407407,0.10568,0.03963,0.424658,0.331052,0.347744,0.288114
2021,M Hrdn-Blr,15,79.550055,127.504158,76.55,7.074992,-30.225562,0,0,0,0,0.000422,0,0.282051,0.306989,0.294118,0.705882,0.330275,0.404762,0.071848,0.013063,0.357798,0.337816,0.368212,0.292808
2021,Maine,12,83.285071,96.686888,65.380556,5.860769,-3.803757,0,0,2,0,0.235269,0,0.315271,0.249819,0.245552,0.754448,0.272124,0.627907,0.086672,0.067978,0.449115,0.396132,0.324081,0.316536
2021,Malone,7,109.745562,114.030662,78.65,12.042084,5.242476,0,0,0,0,0.055604,0,0.296296,0.216147,0.380952,0.619048,0.197183,0.333333,0.025429,0,0.380282,0.460777,0.332822,0.30318
2021,Manhattan,11,91.490008,95.664181,69.80875,1.915564,-2.091518,0,1,6,0,0.251705,0,0.264368,0.206278,0.349448,0.650552,0.354506,0.539863,0.110301,0.053002,0.373391,0.366868,0.33117,0.34083
2021,Marist,9,94.022179,93.24203,67.844048,1.515578,1.632867,0,2,5,0,0.493732,0,0.310044,0.212673,0.214674,0.785326,0.315364,0.482105,0.080015,0.058959,0.4115,0.373812,0.322171,0.331992
2021,Marquette,3,107.114214,95.357576,68.925926,16.948724,16.637941,9,1,0,0,0.489061,0,0.322523,0.20849,0.263534,0.736466,0.350404,0.503782,0.073616,0.053735,0.373989,0.360851,0.336538,0.29833
2021,Mars Hill,16,69.787774,133.648652,72.75,3.026433,-41.772639,0,0,1,0,0.000117,0,0.263158,0.247423,0.419355,0.580645,0.15873,0.473684,0.068729,0.068729,0.301587,0.357955,0.313492,0.396307
2021,Marshall,3,111.44821,95.50579,73.665909,8.494902,15.42236,4,4,0,0,0.694059,0,0.359788,0.162281,0.235219,0.764781,0.241679,0.532012,0.10613,0.070342,0.410275,0.378297,0.345793,0.306825
2021,Maryland,2,110.800769,99.637579,66.019828,18.857421,21.39339,11,5,0,0,0.596569,0,0.352941,0.169228,0.194819,0.805181,0.337247,0.550787,0.075735,0.051186,0.432485,0.374226,0.336243,0.308563
2021,McKendree,12,97.698714,116.474514,71.4375,11.17268,-4.627261,0,0,0,0,0.018618,0,0.358491,0.23797,0.368421,0.631579,0.211864,0.408163,0.111986,0.034996,0.449153,0.334266,0.354067,0.264656
2021,McMurry,15,75.536784,121.948854,75.06875,1.729919,-30.821016,0,0,2,0,0.003715,0,0.325581,0.299725,0.292683,0.707317,0.219731,0.522727,0.066606,0.049954,0.38565,0.348074,0.369868,0.347421
2021,McNeese,11,105.517207,102.039354,73.253125,-11.689468,-3.281729,0,0,9,0,0.42099,0,0.387833,0.204201,0.284598,0.715402,0.286401,0.616992,0.097834,0.027871,0.361264,0.349761,0.314855,0.293899
2021,MD West St,11,107.168275,123.657145,68.45,9.836938,-2.963679,0,0,0,0,0.022739,0,0.28,0.292184,0.405405,0.594595,0.415094,0.608696,0.043828,0.043828,0.471698,0.248536,0.3367,0.420921
2021,Memphis,2,103.543784,95.955465,72.807292,12.966094,22.187359,11,6,0,0,0.785052,0,0.354455,0.223192,0.30512,0.69488,0.34179,0.6144,0.124186,0.066958,0.355884,0.380017,0.335128,0.328372
2021,Mercer,5,109.995019,98.609241,71.19569,6.37107,11.192454,1,6,1,0,0.586969,0,0.371471,0.180658,0.239316,0.760684,0.249137,0.575721,0.096868,0.041653,0.387227,0.423617,0.334365,0.277046
2021,Merch Marn,16,49.17322,130.295552,69.65,9.226327,-48.571495,0,0,0,0,0.000013,0,0.090909,0.22972,0.266667,0.733333,0.254545,0.454545,0.071788,0.014358,0.4,0.409796,0.330677,0.281633
2021,Mercyhurst,9,94.253218,106.647371,72.175,15.942441,2.142844,0,0,0,0,0.019442,0,0.304348,0.166263,0.275862,0.724138,0.209677,0.347826,0.138552,0.013855,0.370968,0.310819,0.338028,0.298311
2021,Merrimack,9,97.785975,96.687816,68.361111,2.381478,1.994925,0,0,3,0,0.508599,0,0.316583,0.199106,0.223022,0.776978,0.310238,0.497696,0.117026,0.055262,0.411582,0.360432,0.332894,0.312517
